sku,titulo,variante,Unidad,Unidades x dosis,contenido,dosis_totales,confianza,fuente,evidencia
VHMX02338,Levadura de Cerveza NOW Foods 650 mg | Apoyo Metabólico | 200 Tabletas,200 tabletas,Tabletas,3,200,66.7,alta,texto,Tomar 3 tabletas
VHMX02288,Copos de Levadura de Now| Alternativa saludable para sazonar alimentos |284 g,284 gr,Cucharadas,2,284,52,alta,imagen,"etiqueta: Serving size 2 level tbsp (9g), About 52 servings per container"
VHMX02208,Kidney Cleanse de Now | Bienestar renal y detoxificación | 90 cápsulas,90 capsulas,Cápsulas vegetales,2,90,45,alta,texto,Tomar 2 cápsulas vegetales
VHMX02167,Chlorella de Now Foods | Favorece procesos naturales de desintoxicación | 120 Tabletas,120 tabletas,Tabletas,3,120,40,alta,texto,Consumir 3 tabletas
VHMX02178,"Spirulina orgánica de Now Foods | Fuente de antioxidantes y clorofila, sistema inmune | 100 Tabletas",100 tabletas,Tabletas,6,100,16.7,alta,texto,Tomar 6 tabletas
VHMX02302,Carbón activado de Now | Detox Natural | 200 Cápsulas,200 Cápsulas,Cápsulas,2,200,100,alta,texto,Tomar 2 cápsulas
VHMX02257,OralBiotic de Now Foods  | Apoya la microbiota bucal y de vías respiratorias | 60 probióticos orales,60 pastillas,Tabletas,2,60,30,alta,texto,Disolver en la boca 1 a 2 pastillas
VHMX02172,"BerryDophilus™ Probiótico | Favorece la salud digestiva infantil, sistema inmune | 60 cápsulas masticables",60 cápsulas,Tabletas masticables,1,60,60,alta,imagen,"etiqueta: Serving Size 1 Chewable Tablet; contenido 60 caps del batch, dosis_totales calculado 60"
VHMX02290,"BerryDophilus Kids, Now | Probióticos Infantiles, fortalece el sistema inmune | 120 Tabletas masticables",120 masticables,Tabletas masticables,1,120,120,alta,texto,tomar 1 tableta masticable
VHMX02318,"Serrapeptasa 60,000 U de Now| Complemento enzimático para bienestar general | 60 cápsulas",60 cápsulas,Cápsulas,1,60,60,alta,texto,Tomar 1 cápsula
VHMX02166,Cordyceps NOW Foods 750 mg | Apoya la función vascular y circulación saludable | 90 cápsulas,90 capsulas,Cápsulas vegetales,2,90,45,alta,texto,Tomar 2 cápsulas vegetales
VHMX02177,Aloe Vera Gels NOW Foods  | Contribuye a procesos naturales de regeneración | 100 Cápsulas,100 Cápsulas,Softgels,2,100,50,alta,texto,Tomar 2 softgels
VHMX02154,DIM 200 de NOW Foods | Apoya el equilibrio hormonal en hombres y mujeres | 90 cápsulas,90 Cápsulas,Cápsulas,1,90,90,alta,texto,Tomar 1 cápsula
VHMX02222,Immune Renew de Now | Refuerzo Inmune Natural  | 90 Cápsulas,90 Cápsulas,Cápsulas,1,90,90,alta,texto,Tomar 1 cápsula
VHMX02242,Indole-3-Carbinol I3C de Now| Equilibrio Metabólico | 60 Cápsulas,60 Cápsulas,Cápsulas,1,60,60,alta,texto,Tomar 1 cápsula vegetal
VHMX02174,Quercetina con Bromelina de Now Foods | Aporta antioxidantes naturales para las células | 120 Cápsulas,120 Cápsulas,Cápsulas vegetales,2,120,60,alta,texto,Tomar 2 cápsulas vegetales
VHMX02181,Quercetina 500 mg | Contribuye al equilibrio del sistema inmune | 100 Cápsulas,100 Cápsulas,Cápsulas vegetales,2,100,50,alta,texto,Tomar 2 cápsulas vegetales
VHMX02335,"Beta-Sitosterol, Esteroles Vegetales de Now | Función cardiovascular | 90 Cápsulas",90 Cápsulas,Softgels,2,90,45,alta,texto,Tomar 2 softgels
VHMX02186,Colágeno Hidrolizado Peptídico de Now Foods | Contribuye a la elasticidad y firmeza de la piel | Polvos 227 gr,8 0z/227 gr,Cucharadas,2,227,21,alta,imagen,"etiqueta: Serving Size 2 Level Tablespoons (11g), Servings Per Container about 21"
VHMX02169,NADH 10 mg con D-Ribosa de Now | Favorece la producción natural de energía celular | 60 Cápsula,60 Capsulas,Cápsulas,1,60,60,alta,texto,Tomar 1 cápsula vegetal
VHMX02339,Cúrcuma y Bromelina de Now| Movilidad articular | 90 Cápsulas,90 Capsulas,Cápsulas vegetales,2,90,45,alta,texto,Tomar 2 cápsulas vegetales
VHMX02249,UC-II Colágeno Tipo II NOW Foods | Soporte Articular | 60 cápsulas,60 capsulas,Cápsulas,1,60,60,alta,texto,Tomar 1 cápsula
VHMX02198,"Ubiquinol CoQH-CF NOW Foods 50 mg | Apoyo Cardiovascular, vitalidad y rendimiento físico | 60 Cápsulas",60 Cápsulas,Softgels,1,60,60,alta,texto,Tomar 1 softgel
VHMX02306,Ácido hialurónico con MSM de Now | Hidratación y Firmeza de la Piel | 120 cápsulas,120 capsulas,Cápsulas,2,120,60,alta,texto,Tomar 2 cápsulas
VHMX02230,PQQ Energy NOW Foods | Apoya la memoria y concentración | 30 cápsulas,30 capsulas,Cápsulas,1,30,30,alta,texto,Tomar 1 cápsula vegetal
VHMX02193,CoQ10 100 mg de NOW Foods | Favorece la producción de energía celular | 150 cápsulas blandas,150 Cápsulas,Softgels,1,150,150,alta,texto,Tomar 1 cápsula blanda
VHMX02252,Calostro bovino 500 mg de Now Foods | Sistema Inmunitario y Función Intestinal | 120 Cápsulas,120 capsulas,Cápsulas,1,120,120,alta,texto,Tomar 1 cápsula
VHMX02239,Calostro de Now Foods 500 mg | Refuerzo de la respuesta Inmunológica | 90 cápsulas,90 Cápsulas,Cápsulas,1,90,90,alta,texto,Tomar 1 cápsula vegetal
VHMX02274,Extracto de semilla de uva NOW | Protección Celular | 200 cápsulas,200 capsulas,Cápsulas,1,200,200,alta,texto,Tomar 1 cápsula vegetal
VHMX02236,Glucosamine 1100mg & MSM 500mg | Cartílago y Movilidad Articular | 60 Cápsulas,60 Cápsulas,Cápsulas vegetales,2,60,30,alta,texto,Tomar 2 cápsulas vegetales
VHMX02240,Glucosamine 1100mg & MSM 500mg | Cartílago y Movilidad Articular | 60 Cápsulas,120 Cápsulas,Cápsulas vegetales,2,120,60,alta,texto,Tomar 2 cápsulas vegetales
VHMX02194,Joint Support de NOW Foods | Apoya la movilidad y flexibilidad articular | 90 cápsulas,90 capsulas,Cápsulas,2,90,45,alta,texto,Tomar 2 cápsulas
VHMX02173,Brain Elevate NOW Foods | Favorece la memoria y la concentración | 60 cápsulas,60 capsulas,Cápsulas,1,60,60,alta,texto,Tomar 1 cápsula vegetal
VHMX02276,Energy NOW Foods | Metabolismo y Soporte Adrenal | 90 cápsulas vegetales,90 capsulas,Cápsulas,2,90,45,alta,texto,Tomar 2 cápsulas
VHMX02171,Relora de NOW Foods 300 mg | Control de estrés y apetito | 60 y 120 cápsulas veganas,60 capsulas,Cápsulas,1,60,60,alta,texto,Tomar 1 cápsula vegetal
VHMX02247,Relora de NOW Foods 300 mg | Control de estrés y apetito | 60 y 120 cápsulas veganas,120 Capsulas,Cápsulas,1,120,120,alta,texto,Tomar 1 cápsula vegetal
VHMX02201,"Saw Palmetto, Licopeno, Zinc, Selenio| Bienestar Masculino | 60 Cápsulas",30 Cápsulas,Softgels,3,30,10,alta,texto,Tomar 3 cápsulas blandas
VHMX02312,Membrana de Cáscara de huevo 500 MG | Soporte Articular | 60 cápsulas,60 cápsulas,Cápsulas,1,60,60,alta,texto,Tomar 1 cápsula
VHMX02291,Resveratrol Extra Fuerte de Now Foods | Soporte Cardiovascular | 60 cápsulas,60 capsulas,Cápsulas,1,60,60,alta,texto,Tomar 1 cápsula
VHMX02187,Gastro Comfort NOW Foods | Soporte Digestivo y Gástrico | 60 cápsulas,60 capsulas,Cápsulas,1,60,60,alta,texto,Tomar 1 cápsula vegetal
VHMX02153,"Daily Vits NOW Foods multivitamínico con luteína y licopeno | Bienestar ocular, energía y vitalidad diaria | 100 tableta",100 tabletas,Tabletas,1,100,100,alta,texto,Tomar 1 tableta
VHMX02202,"Complejo B , Vitamina A, Vitamina C, D, E, ADAM de Now Foods | Fortalece el sistema inmunológico, antioxidante  | 60 tab",60 tabletas,Tabletas,2,60,30,alta,texto,Tomar 2 tabletas
VHMX02277,Multivitamínico para Hombre de Now | Fortalece el Sistema Inmune | 90 cápsulas,90 Cápsulas,Softgels,3,90,30,alta,texto,Tomar 3 cápsulas blandas
VHMX02209,Astrágalo de Now Foods 1000 mg | Apoyo inmune | 100 cápsulas vegetales,100 capsulas,Cápsulas,2,100,50,alta,texto,Tomar 2 cápsulas
VHMX02334,Black Cohosh Root de Now | Apoyo a la menopausia | 90 cápsulas,90 capsulas,Cápsulas,1,90,90,alta,texto,Tomar 1 cápsula
VHMX02319,Extracto de Arándano Europeo | Visión y Antioxidantes | 100 Cápsulas,100 cápsulas,Cápsulas,1,100,100,alta,texto,Tomar 1 cápsula
VHMX02296,Uña de Gato de Now 500 mg  | Equilibrio Inmunológico | 100 cápsulas veganas,100 capsulas,Cápsulas vegetales,2,100,50,alta,texto,Tomar 2 cápsulas vegetales
VHMX02289,Cayena 500 mg de Now | Digestión y Circulación |  100 Cápsulas Veganas,100 cápsulas,Cápsulas,1,100,100,alta,texto,Tomar 1 cápsula
VHMX02280,Frenogreco Orgánico de Now | Apoyo Digestivo |  100 Cápsulas,100 capsulas,Cápsulas vegetales,2,100,50,alta,texto,Tomar 2 cápsulas vegetales
VHMX02282,Raíz de Sello de Oro de Now | Apoyo Digestivo y Gastrointestinal | 50 cápsulas,50 capsulas,Cápsulas,2,50,25,alta,texto,Tomar 2 cápsulas
VHMX02333,"Graviola 500 mg NOW Foods  |  Antioxidante, energía y vitalidad diaria | 100 cápsulas veganas",100 cápsulas veganas,Cápsulas,2,100,50,alta,texto,Tomar 2 cápsulas
VHMX02182,Extracto de Té Verde EGCg 400mg de NOW Foods | Aporta antioxidantes para bienestar celular | 90 cápsulas,90 capsulas,Cápsulas,1,90,90,alta,texto,Tomar 1 cápsula vegetal
VHMX02278,Extracto de raíz de ortiga de Now | Apoyo para la  próstata | 90 Cápsulas,90 capsulas,Cápsulas,2,90,45,alta,texto,Tomar 2 cápsulas
VHMX02309,Trébol Rojo de Now | Equilibrio Hormonal Femenino | 100 Cápsulas,100 capsulas,Cápsulas vegetales,2,100,50,alta,texto,Tomar 2 cápsulas vegetales
VHMX02212,Extracto de Cardo Mariano con Cúrcuma de Now | Fución Hepática | 60 cápsulas,60 capsulas,Cápsulas,2,60,30,alta,texto,Tomar 2 cápsulas
VHMX02320,Extracto de Saw Palmetto 160 mg de Now | Función Próstatica | 120 Cápsulas blandas,120 Cápsulas,Cápsulas,1,120,120,alta,texto,Tomar 1 cápsula
VHMX02265,Epimedium con extracto de raíz de maca de Now Foods | Energía y Vitalidad | 90 tabletas,90 tabletas,Tabletas,1,90,90,alta,texto,Tomar 1 tableta
VHMX02263,Triphala 500mg de Now Foods |  Soporte Digestivo  | 120 Cápsulas,120 tabletas,Tabletas,2,120,60,alta,texto,Tomar 2 tabletas
VHMX02163,"L-Teanina, 5-HTP y Melatonina de Now Foods  | Descanso y relajación | 90 Cápsulas",120 tabletas,Cápsulas vegetales,1,90,90,alta,imagen,etiqueta: Serving Size 1 Veg Capsule; frasco frontal dice 90 Veg Capsules (batch tenía 120 incorrecto)
VHMX02228,Echinacea líquida de NOW Kids | Apoya el bienestar inmunológico infantil  | 59 ml,60 ml,Gotas,8,59,197,alta,imagen,"etiqueta: Serving Size 8 Drops (approx. 0.3 mL), Servings Per Container about 197"
VHMX02250,"Elderberry Kids, Saúco negro 500mg + Zinc de NOW Foods | Sistema inmune | Liquido 237 ml",240 ml,Cucharaditas,2,237,24,alta,imagen,"etiqueta frontal: take 2 teaspoons (10 mL), Servings Per Container about 24"
VHMX02331,Extracto Pau D’Arco líquido de Now | Antioxidante y protector celular | 59 ml,59 ml,Goteros,2,59,37,alta,imagen,"etiqueta: Serving Size 2 Droppersful (1.6 mL), Servings Per Container about 37"
VHMX02264,Cúrcuma Curcuminoides de Now| Protección Antioxidante | 60 cápsulas,60 capsulas,Softgels,1,60,60,alta,texto,Tomar 1 cápsula blanda
VHMX02165,"Extracto de Valeriana Liquido de  NOW Foods | Favorece el equilibrio emocional, relajación y calma natural | 60 ml",60 ml,Goteros,2,60,37,alta,imagen,"etiqueta: Serving Size 2 Droppersful (1.6 mL), Servings Per Container about 37"
VHMX02246,Olmo resbaladizo de NOW | Apoyo Digestivo | 113 g Polvo Vegano,113 g,Cucharaditas,1,113,75,alta,imagen,"etiqueta: Serving Size 1 Teaspoon (1.5g), Servings Per Container about 75"
VHMX02310,"Cápsulas vacías vegetales NOW Double ""00"" 250 piezas",250 envases,N/A,,,,na,imagen,Cápsulas vacías vegetales para rellenar — sin dosis de consumo
VHMX02258,Leche de coco en polvo orgánica de Now Foods | Alternativa libre de lácteos para bebidas y recetas  | Polvo 340 g,340 gr,Cucharadas,1,340,43,alta,imagen,"etiqueta: Serving size 1 tbsp (8g), About 43 servings per container (batch tenía dosis=3, corregido por etiqueta)"
VHMX02241,Cáscara de psyllium entera de Now | Fibra soluble | 340 g,340 g,Cucharadas,2,340,34,alta,imagen,"etiqueta: Serving size 2 level tbsp (10g), About 34 servings per container"
VHMX02294,Aceite esencial de árbol de té 100% puro de Now | Aromaterapia |  59 mL,59 ml,N/A,,,,na,imagen,"Aceite esencial 100% puro de árbol de té — uso tópico/aromaterapia, sin serving size de consumo"
VHMX02190,Gel calmante de aloe de NOW Solutions | Calmante e hidratante para la piel |  237 mL,237ml,N/A,,,,na,imagen,Gel calmante de aloe para uso tópico — sin porción de consumo
VHMX02216,"Aceite esencial Cassia de NOW | Promueve sensación de bienestar, relajación | 30 ml",30 ml,N/A,,,,na,imagen,"Aceite esencial de Cassia — uso externo/aromaterapia, sin serving size"
VHMX02185,"Aceite de Citronela, NOW, 100% puro | Bienestar Natural | 30 ml",30 ml / Citronella,N/A,,,,na,imagen,"Aceite esencial de Citronela — uso externo/aromaterapia, sin serving size"
VHMX02285,Cocoa Butter Lotion de Now | Hidrata Profundamente |  237 ml,237 ml,N/A,,,,na,imagen,"Cocoa Butter Lotion — producto tópico, sin porción de consumo"
VHMX02256,Aceite de Onagra de Now | Nutre y Protege la Piel |  118 ml,118 ml,N/A,,,,na,imagen,"Aceite de Onagra 100% puro — uso cosmético externo, sin serving size de consumo"
VHMX02221,"Aceite de Jojoba Orgánico de Now | Hidratante piel y cabello, protege contra la pérdida de humedad |  118 ml",120 ml,N/A,,,,na,imagen,"Aceite de Jojoba Orgánico — uso tópico piel/cabello, sin serving size"
VHMX02329,Magnesio en Hojuelas de Now | Uso tópico | 750 g,750 g,N/A,,,,na,imagen,"Magnesio en hojuelas para uso tópico (baño/pies) — no es consumible, sin serving size único"
VHMX02266,Suero Reafirmante y Aclarante con Vitamina C & Ácido Ferúlico 30 ML,30 ml,N/A,,30,,na,imagen,Producto tópico (sérum facial Vitamina C + Ácido Ferúlico). No tiene tabla nutrimental ni tamaño de porción. 1 fl oz (30 mL).
VHMX02179,Manteca de Karité Orgánica de NOW Foods | Hidrata profundamente la piel seca | 85 g,3oz/85 gr,N/A,,85,,na,imagen,"Producto tópico (manteca de karité, uso cosmético). No tiene tabla nutrimental ni tamaño de porción. Net Wt. 3 oz (85g)."
VHMX02214,Ácido Hialurónico de Now |  Sérum Reafirmante Firmeza y Elasticidad | 30 ml,30 ml,N/A,,30,,na,imagen,Producto tópico (sérum de ácido hialurónico para piel). No tiene tabla nutrimental ni tamaño de porción. 1 fl oz (30 mL).
VHMX02170,Aceite Esencial Orgánico Lavanda de NOW Foods | Promueve relajación y calma natural |  Roll-On 10 ml,10 ml,N/A,,10,,na,imagen,Aceite esencial roll-on de lavanda orgánica (uso tópico). No tiene tabla nutrimental. 10 mL.
VHMX02272,Aceite esencial de menta orgánica de Now Roll-On | Bienestar y energía | 10 ml,10 ml,N/A,,10,,na,imagen,Aceite esencial roll-on de menta orgánica (uso tópico). No tiene tabla nutrimental. 10 mL.
VHMX02301,"Mezcla de Aceites Esenciales de Te de Arbol, Roll-on Organico | Complementa rutinas de cuidado facial, purifica la piel ",10 ml,N/A,,10,,na,imagen,Mezcla aceites esenciales roll-on árbol de té orgánico (uso tópico). No tiene tabla nutrimental. 10 mL.
VHMX02175,Mezcla de Aceites Esenciales  |  Alivio al Dolor de Cabeza | Roll-on Orgánico (10 ml),10 ml,N/A,,10,,na,imagen,"Mezcla aceites esenciales roll-on (alivio dolor de cabeza, uso tópico). No tiene tabla nutrimental. 10 mL."
VHMX02243,Serúm de Bakuchiol de Now | Suero Facial Vegano Antiedad | 30 ml,30 ml,N/A,,30,,na,imagen,Sérum de Bakuchiol (uso tópico/cosmético). No tiene tabla nutrimental ni tamaño de porción. 30 mL.
VHMX02437,"Péptidos Bioactivos de Colágeno Hidrolizado Myo y D Chiro Inositol, Biotina, Ácido Hialurónico y Vitamina C | VALARA GLO",300 gr / Vainilla,Medidas,1,300,30,alta,imagen,"etiqueta: Tamaño de la porción 10 g, Porciones por envase 30. Porción = 1 medida (scoop). Contenido 300g."
VHMX00598,Enzimas Serrapeptasa de MaryRuth’s | Contribuye al equilibrio mineral y vitamínico | 60 cápsulas,60 Cápsulas,Cápsulas,1,60,60,alta,texto,Tomar 1 cápsula
VHMX02482,"Berberina,  ácido alfa lipoico, cromo, canela y granada de Reset | Apoyo Metabólico | 90 Cápsulas",90 Cápsulas,Cápsulas,1,90,90,alta,texto,Tomar 1 cápsula
VHMX02490,Vitamina D3 + K2 de Birdman | Función Inmune | 150 Cápsulas,150 Cápsulas,Cápsulas,1,150,150,alta,texto,Tomar 1 cápsula
VHMX02483,"Omega 3 (EPA y DHA), glutatión reducido, curcuminoides y extracto de pimienta negra | Omega Glutathione+ de Reset | Apoy",90 Cápsulas,Cápsulas,3,90,30,alta,texto,Tomar 3 cápsulas
VHMX02485,"Myo inositol, D-chiro inositol, Colágeno Hidrolizado, Vitamina B9 (metilfolato), Zinc y Vitamina B6 | Myo Inositol Colla",750 g / Pink Lemonade,Medidas,1,750,30,alta,imagen,"etiqueta: Tamaño de la porción 25 g (1 scoop), Porciones por envase 30. Contenido 750g. Variante Pink Lemonade."
VHMX02481,"Myo inositol, D-chiro inositol, Colágeno Hidrolizado, Vitamina B9 (metilfolato), Zinc y Vitamina B6 | Myo Inositol Colla",750 g / Sin sabor,Medidas,1,750,30,alta,imagen,"etiqueta: Tamaño de la porción 25 g (1 scoop), Porciones por envase 30. Contenido 750g. Variante Sin sabor. Mismo producto/label que VHMX02485."
VHMX02489,"L-Teanina y Ginseng, Adjust+ de Reset | Apoya el manejo del estrés y la calma mental | 60 cápsulas",60 cápsulas,Cápsulas,2,60,30,alta,texto,Tomar 2 cápsulas
VHMX02486,"Glicinato, Citrato y Malato de Magnesio de Alta Absorción, con L-teanina, Vitamina B6 y Extracto de Manzanilla | Reset M",90 Cápsulas,Cápsulas,3,90,30,alta,texto,Tomar 3 cápsulas
VHMX02487,"Vitex Agnus Castus, DIM, isoflavonas de soya, selenio y vitamina B9 | Harmony+ de Reset | 90 Cápsulas",90 Cápsulas,Cápsulas,2,90,45,alta,texto,Tomar 2 cápsulas
VHMX02488,"Resveratrol, Quercetina, N-acetilcisteína (NAC), Coenzima Q10 y NAD, Resvera NAD+ de Reset | Respalda el equilibrio de f",60 Cápsulas,Cápsulas,2,60,30,alta,texto,Tomar 2 cápsulas
VHMX02484,"Myo inositol + D-chiro inositol 40:1 con zinc (picolinato), metilfolato y vitamina B6 P5P |  Myo Inositol + de Reset | 9",90 Cápsulas,Cápsulas,3,90,30,alta,texto,Tomar 3 cápsulas
VHMX02493,"Colágeno Grass-Fed Vital-PRO de Nutrasana | Apoya el aspecto de la piel, cabello y uñas | Polvo 300 g",300 gr,Medidas,1,300,30,alta,imagen,"etiqueta: Tamaño de la porción 1 scoop (10g), Porciones por envase 30. Contenido 300g."
VHMX02494,B Complex Support de nutriADN | Concentración y Enfoque  | 60 cápsulas,60 cápsulas,Cápsulas,2,60,30,alta,texto,Tomar 2 cápsulas
VHMX02495,"Magnesio quelado, Magnesium Blend de nutriADN | Promueve el equilibrio neurológico | 60 cápsulas",60 cápsulas,Cápsulas,2,60,30,alta,texto,Tomar de 1 a 2 cápsulas
VHMX02496,CoQ10 Ubiquinol Support de nutriADN 400 mg | Actúa como antioxidante natural | 60 cápsulas,60 cápsulas,Cápsulas,1,60,60,alta,texto,Tomar 1 cápsula
VHMX02498,Organic Mushroom Complex 7 en 1 de Landa Adaptogenos | Favorece la claridad mental y concentración | 90 cápsulas,90 cápsulas,Cápsulas,2,90,45,alta,texto,Tomar 2 cápsulas
VHMX01960,"Nicotinamida Adenina Dinucleótido, NAD⁺ de Migh | Apoya la regeneración y reparación del ADN |  60 cápsulas",60 cápsulas,Cápsulas,1,60,60,alta,texto,Tomar 1 cápsula
VHMX01961,N-acetilcisteína (NAC) 1000 mg | Apoyo Antioxidante y Hepático | 60 Cápsulas,60 Cápsulas,Cápsulas,2,60,30,alta,texto,Tomar 2 cápsulas
VHMX02501,"Hongo Shiitake, extracto orgánico de Lentinula edodes de Landa Adaptogenos | Favorece la energía y la vitalidad diaria, ",100 gr,Medidas,1,100,100,media,imagen,"etiqueta: TAMAÑO DE PORCIÓN 10 g, PORCIONES POR ENVASE 100. Inconsistencia: 10g x 100 = 1000g pero envase es 100g. Patrón de otros Landa sugiere 1g/100 porciones. Se reporta lo visible en etiqueta con confianza media."
VHMX02503,"Maca, extracto orgánico de raíz de Lepidium meyenii de Landa Adptogenos | Contribuye al equilibrio hormonal en hombres y",100 gr,Medidas,1,100,100,alta,imagen,"etiqueta: TAMAÑO DE PORCIÓN 1 g, PORCIONES POR ENVASE 100. Contenido 100g. 1g x 100 = 100g, cuadra."
VHMX02504,"Hongo Maitake,  extracto orgánico de Grifola frondosa de Landa | Contribuye al equilibrio metabólico y antioxidante | 10",100 gr,Medidas,1,100,100,alta,imagen,"etiqueta: TAMAÑO DE PORCIÓN 2 g, PORCIONES POR ENVASE 100. Contenido 100g. Nota: 2g x 100 = 200g no cuadra con 100g — podría ser 50 porciones, pero etiqueta indica 100. Confianza alta en lo leído."
